observable;cc;tags;description
117.90.3.17;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.55.211.106;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
171.250.50.38;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
180.109.86.184;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
182.34.26.148;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
183.142.49.170;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
210.79.70.235;CN;spam;Direct snowshoe spam sources detected via automation
23.231.60.111;US;spam;Direct snowshoe spam sources detected via automation
49.81.81.238;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.117.187.10;VN;spam;Direct snowshoe spam sources detected via automation
52.176.164.9;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.184.175.199;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
49.89.86.137;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
59.62.120.236;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.21.122.177;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.172.3.59;VN;spam;Direct snowshoe spam sources detected via automation
193.91.84.43;HU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
178.47.172.207;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
213.225.5.64;AT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.206.135.238;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
83.142.189.10;PL;spam;Direct snowshoe spam sources detected via automation
124.106.101.58;PH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.203.195.109;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
183.154.119.112;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
37.49.224.141;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
66.206.35.98;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
180.76.15.10;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.214.35.228;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
177.67.3.236;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
41.223.30.244;CM;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
202.137.155.171;LA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.186.132.167;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
5.77.39.43;GB;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
59.63.28.60;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
218.0.79.237;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
1.52.140.223;VN;spam;Direct snowshoe spam sources detected via automation
117.90.4.142;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
49.76.125.66;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
130.185.153.234;SE;spam;Direct UBE sources, spam operations & spam services
146.185.223.200;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
91.134.143.50;FR;scanner;seen initiating an SSH connection
1.194.133.234;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
111.177.107.41;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.128.128.179;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.203.193.189;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.208.55.10;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.80.135.8;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.52.127.54;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
120.239.138.84;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
171.217.143.139;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.118.254.123;CN;suspicious;hijacked prefix
181.29.221.225;AR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
179.235.30.217;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
182.87.14.158;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
190.180.142.253;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
223.155.123.84;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
104.238.169.13;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
223.155.197.222;CN;spam;Direct snowshoe spam sources detected via automation
49.82.7.20;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
49.75.97.185;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
59.32.37.193;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
83.103.195.241;RO;spam;Direct snowshoe spam sources detected via automation
5.101.221.109;RU;suspicious;hijacked prefix
188.72.127.219;NL;suspicious;hijacked prefix
1.199.30.70;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.235.23.214;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.217.24.207;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.117.105.62;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.90.4.15;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.68.172.136;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.3.255.101;PH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
1.240.173.63;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.55.218.160;CN;spam;Direct snowshoe spam sources detected via automation
180.119.65.163;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.21.214.199;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.58.225.215;TH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
167.99.111.111;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
182.34.26.32;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
197.225.30.99;MU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.75.107.164;DE;spam;Direct snowshoe spam sources detected via automation
218.56.47.17;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
186.133.163.176;AR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
222.252.25.65;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
62.98.51.255;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
27.184.64.76;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
49.82.2.59;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
177.237.144.94;MX;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
45.250.227.237;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
5.117.35.130;IR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.184.5.255;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
175.7.196.181;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
49.65.161.64;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
150.249.217.66;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
213.160.182.198;SK;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
51.15.153.35;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
198.52.35.188;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
134.255.214.152;DE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
1.198.72.95;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.226.98.71;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
111.77.197.92;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.90.0.132;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.207.38.94;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.99.201.47;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.55.205.11;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.63.199.249;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.231.30.44;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
180.109.27.142;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
171.223.175.251;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
182.187.142.180;PK;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
183.142.122.146;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
200.11.148.139;VE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
41.148.206.217;ZA;spam;Direct snowshoe spam sources detected via automation
49.81.54.194;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
49.89.85.165;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
59.32.37.67;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.184.174.222;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
95.57.1.13;KZ;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
111.230.243.181;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
164.132.120.176;FR;scanner;seen initiating an SSH connection
211.212.83.232;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
208.123.151.57;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.231.239.41;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
46.34.137.63;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
54.223.39.57;CN;scanner;seen initiating an SSH connection
118.184.21.62;CN;scanner;seen initiating an SSH connection
218.76.175.213;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
72.49.150.68;US;spam;Direct snowshoe spam sources detected via automation
118.148.95.190;NZ;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
138.204.69.154;BR;spam;Direct snowshoe spam sources detected via automation
175.156.164.26;SG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.114.216.51;CN;spam;Direct UBE sources, spam operations & spam services
177.125.21.198;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.162.130.252;VN;spam;Direct snowshoe spam sources detected via automation
179.108.77.119;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.20.39.243;VN;spam;Direct snowshoe spam sources detected via automation
110.78.175.173;TH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.30.41.164;HK;spam;Direct UBE sources, spam operations & spam services
115.84.91.72;LA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
109.86.187.84;UA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.226.248.123;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
172.247.116.171;US;spam;Direct UBE sources, spam operations & spam services
148.81.111.121;PL;suspicious|rdata;
103.89.88.136;VN;scanner;seen initiating an SSH connection
69.172.148.194;CA;scanner;seen initiating an SSH connection
222.240.130.230;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
45.32.116.97;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
217.182.78.177;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
178.165.72.177;UA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
195.254.135.76;RO;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
45.79.144.222;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
89.34.237.215;RO;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
27.124.124.126;AU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.176.44.27;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
213.87.121.42;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
177.38.239.122;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
191.7.154.194;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.155.206.30;RU;scanner;seen initiating an SSH connection
103.243.107.120;VN;spam;Direct UBE sources, spam operations & spam services
171.107.82.18;CN;spam;Direct UBE sources, spam operations & spam services
116.48.139.217;HK;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
138.118.5.169;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.44.63.13;HK;spam;Direct UBE sources, spam operations & spam services
123.249.13.65;CN;spam;Direct UBE sources, spam operations & spam services
103.193.62.104;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.172.160.60;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.228.129.121;CN;spam;Direct UBE sources, spam operations & spam services
47.104.145.162;CN;spam;Direct UBE sources, spam operations & spam services
199.2.137.20;US;suspicious|rdata;
27.151.13.222;CN;spam;Direct UBE sources, spam operations & spam services
103.200.31.64;CN;spam;Direct UBE sources, spam operations & spam services
103.27.206.203;ID;spam;Direct snowshoe spam sources detected via automation
116.162.99.144;CN;suspicious;hijacked prefix
185.217.93.22;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
189.84.21.44;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
37.218.240.68;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
37.233.102.65;PL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
185.107.81.235;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.114.155.119;CN;spam;Direct UBE sources, spam operations & spam services
103.228.131.116;CN;spam;Direct UBE sources, spam operations & spam services
94.31.53.203;GB;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
93.220.69.163;DE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
85.93.91.98;DE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
84.195.252.128;BE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
31.31.72.24;CZ;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.243.26.59;HK;spam;Direct UBE sources, spam operations & spam services
93.115.95.206;GB;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
162.247.73.204;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
89.187.150.15;CZ;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
139.162.16.13;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
89.187.150.14;CZ;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
124.109.1.207;TH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
198.167.223.38;KN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.215.80.235;HK;spam;Direct UBE sources, spam operations & spam services
212.3.130.118;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
43.251.105.135;HK;spam;Direct UBE sources, spam operations & spam services
85.109.251.222;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.249.45.139;CN;suspicious;hijacked prefix
93.174.93.133;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
190.91.96.217;CL;scanner;seen initiating an SSH connection
95.85.4.94;EU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
5.79.86.15;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
185.100.86.154;RO;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.236.201.110;ID;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
144.48.241.64;HK;spam;Direct UBE sources, spam operations & spam services
162.209.168.19;US;spam;Direct UBE sources, spam operations & spam services
87.106.18.112;DE;botnet|rdata;
103.200.30.174;CN;spam;Direct UBE sources, spam operations & spam services
192.42.116.41;NL;botnet|rdata;
45.125.14.3;CN;spam;Direct UBE sources, spam operations & spam services
216.218.135.114;US;botnet|rdata;
123.249.0.216;CN;suspicious;hijacked prefix
50.247.195.124;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
91.203.145.9;UA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
213.108.105.71;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
193.107.85.56;IS;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
